sewing,The Sewing Studio,Yonge Street,
art,D & E Lake Ltd., Fine Arts,Yonge Street,
hairdresser,Kearns Davidson Hair & Skin Care,Yonge Street,
convenience,Luni Tuni Convenience,Yonge Street,
car_repair,Spadina Auto Service,Strachan Avenue,
department_store,UA Clearance,Yonge Street,
dry_cleaning,Bob's Cleaners,Mount Pleasant Road,
frame,Frame Master,Mount Pleasant Road,
beauty,Spa-Nails,Yonge Street,
art,Muse Gallery,Yonge Street,
clothes,Ron White,Bayview Avenue,
beauty,Natalie Nails,Bayview Avenue,
hairdresser,Aesthetics by Christine,Yonge Street,
travel_agency,Expedia CruiseShipCenters,Yonge Street,
beauty,Angel's Nice Nails,Yonge Street,
sports,Water Sports,Yonge Street,
hairdresser,David Austin Hair,Mount Pleasant Road,
hairdresser,Carnation Nails Spa & Hair,Mount Pleasant Road,
hairdresser,Attitudes in Hair,Mount Pleasant Road,
convenience,Circle K,Mount Pleasant Road,
car_repair,Mount Pleasant Auto Service,Mount Pleasant Road,
garden_centre,Bob's Garden Centre,Mount Pleasant Road,
furniture,Pagnello's Antiques,Bayview Avenue,
vacant,Noble Haus Decorative Hardware,Bayview Avenue,
vacant,wrap-it-up,Eglinton Avenue East,
vacant,Paws & Claws,Eglinton Avenue East,
vacant,Gentry Clothiers Inc.,Eglinton Avenue East,
vacant,Arax Jewellers,Eglinton Avenue East,
vacant,Floka Salon,Eglinton Avenue East,
vacant,Sunnybrook Cleaners,Eglinton Avenue East,
vacant,Pro Optical,Eglinton Avenue East,
vacant,Sunnybrook Restaurant,Eglinton Avenue East,
electronics,Brentview Electronics,Mount Pleasant Road,
beauty,Madison Beauty,Mount Pleasant Road,
hairdresser,Livingstone & Co.,Mount Pleasant Road,
furniture,The Sofa Bed Store,Mount Pleasant Road,
kitchen,Davisville Kitchens,Mount Pleasant Road,
interior_decoration,Art-Kitect,Mount Pleasant Road,
art,XC Art Restoration,Mount Pleasant Road,
gift,Collected Joy,Mount Pleasant Road,
bulk_food,Kempik Fine Bulk Food,Manor Road East,
optician,Modern Optical,Eglinton Avenue East,
convenience,Super Express Convenience,Eglinton Avenue East,
convenience,Eglinton Smoke Shop,Eglinton Avenue East,
convenience,Pilipino & Convenience Store,Eglinton Avenue East,
mobile_phone,SIM Wireless,Eglinton Avenue East,
beauty,E&Y Nails,Mount Pleasant Road,
mobile_phone,iFixMobile,Mount Pleasant Road,
beauty,Kathy Nails & Sp,Telegram Mews,
ticket,Mike the Ticket Host,Queens Quay West,
hairdresser,Dean Salon & Aesthetics,Yonge Street,
hairdresser,Crown of Glory Natural Hair Studio,Manor Road West,
hairdresser,The Flower Company,Yonge Street,
tobacco,Thomas Hinds Tobacconist,Yonge Street,
dry_cleaning,New Way Cleaners,Yonge Street,
jewelry,Saati Fine Jewellery,Mount Pleasant Road,
kitchen,Aya Kitchens,Mount Pleasant Road,
vacant,Prepatorium,Mount Pleasant Road,
clothes,Second Nature Boutique,Mount Pleasant Road,
optician,Eye Studio,Mount Pleasant Road,
appliance,York Appliance,Eglinton Avenue West,
beauty,Pinky Nails,Yonge Street,
beauty,Aroma Waxing Clinic,Yonge Street,
butcher,The Butcher's Son,Yonge Street,
vacant,Rossa Linda,Yonge Street,
hairdresser,Perfect Threading & Beauty Salon Inc.,Dundas Street West,
clothes,Steppin' Out,Yonge Street,
electronics,Spy Tech,Yonge Street,
optician,Oakley,Yonge Street,
convenience,On the Run,Drewry Avenue,
supermarket,Coppa's Fresh Market,Dufferin Street,
convenience,Mac's,Markham Road,
frame,Frame Up,Mount Pleasant Road,
furniture,Bernardi's Antiques,Mount Pleasant Road,
window_blind,Supershade,Mount Pleasant Road,
hairdresser,Crazy Cuts,Mount Pleasant Road,
interior_decoration,Closets by Design,Mount Pleasant Road,
florist,Periwinkle Flowers,Mount Pleasant Road,
hairdresser,The Manor Boutique Salon,Mount Pleasant Road,
beauty,Mount Pleasant Nails,Mount Pleasant Road,
optician,Davisville Eye Care,Mount Pleasant Road,
shoes,Little White Sneakers,Mount Pleasant Road,
beauty,B. T. Nail,Mount Pleasant Road,
shoes,Scarpino,Queen Street West,
clothes,Change,Queen Street West,
car_repair,Birchmount Collision,Finch Avenue East,
rental,ABC Rental (Equipment),Kennedy Road,
car,Canadian Auto Depot,Kennedy Road,
car,Scarsview Chrysler Dodge Jeep,Milner Avenue,
supermarket,Farm Boy,Bay Street,
furniture,The Chesterfield Shop,Yonge Street,
toys,Silly Goose Kids,Danforth Avenue,
rugs,Imperial Rug Galleries Ltd.,Church Street,
clothes,Stagioni mens,Toronto Street,
clothes,Tribal Rhythm,Queen Street West,
shoes,getoutside,Queen Street West,
shoes,CLL,Queen Street West,
fabric,Affordable Textiles,Queen Street West,
supermarket,Loblaws,Queen Street West,
bicycle,Trek,Queen Street West,
convenience,Sunshine Foods Convenience,Windermere Avenue,
convenience,Top Variety,Lake Shore Boulevard West,
vacant,Lakeshore Signs,Lake Shore Boulevard West,
toys,Lego,Sheppard Avenue East,
money_lender,Money Mart,Yonge Street,
vacant,Subway,Avenue Road,
supermarket,No Frills,Front Street East,
tailor,Bulloch Tailors,Colborne Street,
dry_cleaning,Valet Service Cleaners,Church Street,
copyshop,The Printing House Ltd.,Adelaide Street East,
greengrocer,Fresh and Wild,Bloor Street West,
butcher,Bloor Meat Market,Bloor Street West,
pet,Ruffin's Pet Center,Bloor Street West,
jewelry,Barclay Jewelry,Yonge Street,
toys,401 Games,Yonge Street,
supermarket,No Frills,Islington Avenue,
clothes,Diversity,Bloor Street West,
hairdresser,Desantis Men's Hair Salon,Mount Pleasant Road,
supermarket,Marcheleo's Gourmet Marketplace,Eglinton Avenue East,
vacant,Harvey's,Yonge Street,
dry_cleaning,TLC Cleaners,Yonge Street,
beauty,Sweet Apple Nail Spa,Holly Street,
jewelry,Allison Brown,Yonge Street,
toys,Game Trek,Yonge Street,
clothes,Heidi HO2,Yonge Street,
cosmetics,L'Occitane,Yonge Street,
interior_decoration,Royal Antiques Rug Gallery,Mount Pleasant Road,
hardware,Home Hardware,Queen Street West,
upholstery,E. Bapst Custom Upholstering,Mount Pleasant Road,
beauty,Spa,Mount Pleasant Road,
furniture,Dartford Home Inc.,Mount Pleasant Road,
clothes,Maison Nurita,Mount Pleasant Road,
florist,Apricot Flowers,Mount Pleasant Road,
pet,Uberdog Mount Pleasant,Mount Pleasant Road,
furniture,Jacaranda Tree & Co.,Mount Pleasant Road,
camera,Henry's,William Kitchen Road,
car,North York Kia,Dufferin Street,
dry_cleaning,Clara's Cleaners and Alterations,Erskine Avenue,
hairdresser,The Men's Chair Barber,Erskine Avenue,
hairdresser,mazz salon,Yonge Street,
optician,Phila Optical,Roncesvalles Avenue,
computer,Canada Computers,Yonge Street,
beauty,Nailsense,Yonge Street,
dry_cleaning,Alexandra Cleaners,Yonge Street,
furniture,Casalife,Yonge Street,
hairdresser,Maya Hair Salon,Bloor Street West,
funeral_directors,Ridley Funeral Home,Lake Shore Boulevard West,
convenience,Mon Lee's Variety,Lake Shore Boulevard West,
sports,Golf Town,The Queensway,
computer,Canada Computers,The Queensway,
convenience,Garden Milk & Variety,Roncesvalles Avenue,
books,Christian Science Reading Room,Yonge Street,
bakery,Fine Bakery and Deli,Lake Shore Boulevard West,
convenience,Lakeshore Smoke & Variety,Lake Shore Boulevard West,
travel_agency,All in One Travel,Lake Shore Boulevard West,
hairdresser,Elevate in the 6ix,Lake Shore Boulevard West,
hairdresser,Creative Image Hair & Aesthetics Inc.,Lake Shore Boulevard West,
supermarket,7 Sisters Food Market,Lake Shore Boulevard West,
convenience,Bake's Variety,Lake Shore Boulevard West,
hairdresser,Republic of Hair,Bloor Street West,
mobile_phone,Freedom Mobile,Lake Shore Boulevard West,
clothes,Terez Leather Shop,Lake Shore Boulevard West,
alcohol,LCBO,The Queensway,
hairdresser,First Choice Haircutters,The Queensway,
tattoo,Bamboo Tattoo Studio,The Queensway,
copyshop,NetPrintShip,The Queensway,
mobile_phone,Rogers,The Queensway,
beauty,Pedi Nails,The Queensway,
dry_cleaning,Dove Cleaners Depot,The Queensway,
pet,Pet Valu,The Queensway,
clothes,So Hip,Queen Street West,
shoes,Groovy,Queen Street West,
convenience,jusil Convenience,Yonge Street,
books,Pendragon Comics,Lake Shore Boulevard West,
vacant,Talking Heads,Lake Shore Boulevard West,
beauty,Spring Nails,Lake Shore Boulevard West,
convenience,Thomas Variety,Lake Shore Boulevard West,
convenience,Long Branch Village Mart,Lake Shore Boulevard West,
pet,Pet Valu,Lake Shore Boulevard West,
variety_store,Dollar Way,Lake Shore Boulevard West,
head,Petite Amsterdam,Lake Shore Boulevard West,
bakery,Sesame Pastry & Deli,Lake Shore Boulevard West,
confectionery,Sweet Olenka's,Lake Shore Boulevard West,
bakery,Delicia Bakery & Pastry,Lake Shore Boulevard West,
paint,Benjamin Moore,Lake Shore Boulevard West,
hairdresser,Above & Beyond Nail & Hair Salon,Lake Shore Boulevard West,
variety_store,Biway Zone,Lake Shore Boulevard West,
hairdresser,Ben's Hairstyling,Lake Shore Boulevard West,
florist,Rhea Flower and Gift Shop,Lake Shore Boulevard West,
appliance,Faulkner’s Home Appliances,Lake Shore Boulevard West,
pawnbroker,C N Jewellery Pawn Shop,Lake Shore Boulevard West,
convenience,Publik Variety,Lake Shore Boulevard West,
dry_cleaning,Anna's Shop Cleaner & Alteration,Lake Shore Boulevard West,
hairdresser,Philip & Frank's Barber Shop,Lake Shore Boulevard West,
hairdresser,Julia Beauty,Lake Shore Boulevard West,
computer,Laptops For Less,Lake Shore Boulevard West,
variety_store,Tina's Variety Shop,Royal York Road,
copyshop,Printing Net,Royal York Road,
florist,Royal York Flowers,Royal York Road,
butcher,Royal York Meat Market,Royal York Road,
greengrocer,Royal Garden,Royal York Road,
convenience,Royal Convenience,Royal York Road,
tattoo,Wolves Throne Tattoo,Royal York Road,
variety_store,Royal York Discount Store,Royal York Road,
bakery,Sanremo Bakery Cafe,Royal York Road,
beauty,3A Nails & Spa,Royal York Road,
convenience,Rocky Mart,Royal York Road,
convenience,Mimico Convenience Plus,Royal York Road,
laundry,XL Laundromat & Dry Cleaners,Lake Shore Boulevard West,
car_repair,Walsh's Auto Collision,Royal York Road,
beauty,Glow Body Tans & Spa,Lake Shore Boulevard West,
convenience,Jac's Milk,Lake Shore Boulevard West,
interior_decoration,Tony's Flooring Centre,Royal York Road,
hairdresser,Elevate Barbershop,Lake Shore Boulevard West,
mobile_phone,Mastercell,The Queensway,
beauty,Curls N' Lashes,Brown's Line,
vape,Vapers Market,Lake Shore Boulevard West,
beauty,Tammy's Spaw,Lake Shore Boulevard West,
variety_store,A-1 Discount Variety & Dollar,Lake Shore Boulevard West,
dry_cleaning,4 U Cleaners,Lake Shore Boulevard West,
second_hand,Great Finds,Lake Shore Boulevard West,
bridal,More 2 Love Bridal,Lake Shore Boulevard West,
mobile_phone,Mobile Tech,Lake Shore Boulevard West,
money_lender,Money Mart,Lake Shore Boulevard West,
motorcycle,A-Z Sources,Lake Shore Boulevard West,
butcher,Bani Halal Food,Lake Shore Boulevard West,
vacant,Hookah King Lounge,Lake Shore Boulevard West,
hairdresser,Anna and Barbara Hair Design,Lake Shore Boulevard West,
antiques,Comet Collectables,Lake Shore Boulevard West,
mobile_phone,Atlantic Cellular,Lake Shore Boulevard West,
optician,Long Branch Optical Inc,Lake Shore Boulevard West,
variety_store,Your Dollar Store with More,Sheppard Avenue West,
supermarket,Longo's,Laird Drive,
dry_cleaning,Peachy Cleaners,Yonge Street,
deli,Gastronomic Pascale Gourmet,Yonge Street,
herbalist,Noah's,Yonge Street,
hairdresser,Hair to Hair,The Queensway,
clothes,ND Studio,The Queensway,
vacant,Queensway Barbers,The Queensway,
beauty,LA Nails,The Queensway,
photo,FotoBox,The Queensway,
beauty,Flamingo Nails & Spa,The Queensway,
hifi,National Sound,The Queensway,
beauty,Jen Envoy Makeup Studio,The Queensway,
massage,Elite Retreat,The Queensway,
gift,Koota Ooma,The Queensway,
kitchen,Metropolitian Kitchen + Bath,The Queensway,
cannabis,Growers Retail,The Queensway,
beauty,Boss Spa,The Queensway,
erotic,Wiggles Adult Video,The Queensway,
spa,N3D Nails Health & Spa,The Queensway,
convenience,Queensway Smoke Convenience,The Queensway,
appliance,Aerus Electrolux Sales & Service,The Queensway,
vacant,Healing Heath Centre,The Queensway,
beauty,Clear Water Aesthetics,The Queensway,
bakery,Brown Sugar Delicacies,The Queensway,
electronics,Star Electronics,The Queensway,
hairdresser,Jmag Studio,The Queensway,
vape,Vape Luv,The Queensway,
bakery,Tartistry,The Queensway,
sports,Blacktoe Running Inc.,Yonge Street,
hairdresser,Rendezvous Hair Salon,Lake Shore Boulevard West,
mobile_phone,Bell,Dufferin Street,
clothes,H&M,Dufferin Street,
dry_cleaning,Fresh-up Cleaners,Bloor Street West,
beauty,Salon Allure Spa,Bloor Street West,
hairdresser,Embu Hair,Bloor Street West,
jewelry,Fantasy European Jewellery,Bloor Street West,
beauty,Perfect Nail Spa,Bloor Street West,
computer,Gigapex Computer,Brentwood Road North,
optician,Kingsway Eye Care,Bloor Street West,
nutrition_supplements,Healthy Living Plus,Bloor Street West,
pastry,Bake Sale On the Kingsway,Bloor Street West,
clothes,Tiassa,Bloor Street West,
jewelry,Crawford Custom Jewellers,Brentwood Road North,
convenience,Rainbow Convenience,Islington Avenue,
garden_centre,Islington Nurseries,Islington Avenue,
furniture,IKEA,Yonge Street,
greengrocer,Cabbagetown Organics,Parliament Street,
alcohol,LCBO,Parliament Street,
deli,Arz,Lawrence Avenue East,
bicycle,D'Ornellas,Lawrence Avenue East,
florist,Floral & Decor,Fort York Boulevard,
shoes,The Shoe Company,Bathurst Street,
tattoo,Exotix Studios,Spadina Avenue,
supermarket,Coles,The Boulevarde,
supermarket,ALDI,Brighton Avenue,
convenience,Steven's Grocery,Bathurst Street,
department_store,Giant Tiger,Kipling Avenue,
dry_cleaning,Sketchley Cleaners,York Mills Road,
bakery,Jedd's Frozen Custard,Yonge Street,
supermarket,Summer's Best Fruits & Flowers,Yonge Street,
mobile_phone,Bell,Spadina Avenue,
vacant,SAIL,North Queen Street,
mobile_phone,Bell,King Street West,
mobile_phone,Bell,The West Mall,
mobile_phone,Bell,Borough Drive,
mobile_phone,Bell,Eglinton Square,
mobile_phone,Bell,Overlea Boulevard,
mobile_phone,Bell,The East Mall,
mobile_phone,Bell,Rexdale Boulevard,
mobile_phone,Bell,Lawrence Avenue East,
mobile_phone,Bell,Danforth Avenue,
mobile_phone,Bell,Lawrence Avenue West,
mobile_phone,Bell,Queen Street East,
beauty,Kareshmah Beauty,Balmuto Street,
butcher,Butcher by Nature,Annette Street,
supermarket,Bulk Barn,Laird Drive,
dry_cleaning,Platis Cleaners,Laird Drive,
hairdresser,Supercuts,Laird Drive,
beauty,Aphrodite,Laird Drive,
pet,Pet Valu,Laird Drive,
houseware,Linen Chest,Laird Drive,
supplements,Vitapath,Laird Drive,
construction,Pizzaville,Laird Drive,
bakery,Cupcakes,Laird Drive,
interior_decoration,HomeSense,The Queensway,
hairdresser,Zazo Hair Studio,St. Joseph Street,
hairdresser,Robert Gage Hair Salon,St. Joseph Street,
hairdresser,Equinoxe Hair,Irwin Avenue,
mobile_phone,Bell,Bay Street,
alcohol,LCBO,Steeles Avenue East,
e-cigarette,The Vapeshore,Lake Shore Boulevard West,
hairdresser,Lee's Hair Stylist,Lake Shore Boulevard West,
confectionery,CakeStar,Lake Shore Boulevard West,
hairdresser,Fastlane Hair Studio,Lake Shore Boulevard West,
bakery,Lale Bakery - Cafe,Lake Shore Boulevard West,
optician,3 for 1 Glasses,Lake Shore Boulevard West,
beauty,Pina B's,Lake Shore Boulevard West,
beauty,Princess Nails and Spa,Lake Shore Boulevard West,
clothes,Designer Consignors,Lake Shore Boulevard West,
jewelry,A&J Majerski Jewellers,Lake Shore Boulevard West,
pet,Anna's Pet Grooming,Lake Shore Boulevard West,
trophy,Excalibur Trophy & Awards,Lake Shore Boulevard West,
hairdresser,Salon Karin,Lake Shore Boulevard West,
laundry,Fresh Suds Laundromat,Royal York Road,
interior_decoration,And Once We Were,Brown's Line,
butcher,Festa Foods Meat & Grocery,Brown's Line,
massage,Unique Touch Spa,Brown's Line,
headshop,The Emerald Isle,Brown's Line,
massage,Secrets Massage Spa & Gentlemans Club,Brown's Line,
massage,Josephine Spa,Brown's Line,
convenience,Diary Mart,Sheppard Avenue East,
beauty,Pro Nail & Spa,Lake Shore Boulevard West,
hairdresser,The Nite Owl Barber Shop,Lake Shore Boulevard West,
vape,Cloudheads,Lake Shore Boulevard West,
convenience,Rigo's Variety,Lake Shore Boulevard West,
beauty,TP Spa Nails,Lake Shore Boulevard West,
hairdresser,MJ Hair Design,Lake Shore Boulevard West,
tattoo,The Ace & Sword Tattoo Parlour,Lake Shore Boulevard West,
bicycle,Oxygen Bike Company,Lake Shore Boulevard West,
bakery,The Happy Bakers,Lake Shore Boulevard West,
frame,Silver Lion Framing Shop,Lake Shore Boulevard West,
pet,My Petropolis,Lake Shore Boulevard West,
computer,Edge Computers,Lake Shore Boulevard West,
variety_store,Dollarama,Eglinton Avenue East,
massage,The Body Shaman,Lake Shore Boulevard West,
hairdresser,GNG Beauty Supplies and Salon Inc,Lake Shore Boulevard West,
furniture,Mia Interiors,Lake Shore Boulevard West,
car_repair,Southside Auto Centre,Lake Shore Boulevard West,
beauty,Fusion Hair & Body,Lake Shore Boulevard West,
laundry,Tatos Coin Laundry,Lake Shore Boulevard West,
beauty,Angelina Nail & Spa,Lake Shore Boulevard West,
convenience,Dairy Mart,Lake Shore Boulevard West,
mobile_phone,Wireless Nation,Lake Shore Boulevard West,
clothes,Gala Bridal,Lake Shore Boulevard West,
toys,Funny Bones,Lake Shore Boulevard West,
hairdresser,International Hair Salon,Lake Shore Boulevard West,
frame,Ritchie Frame,Yonge Street,
chocolate,The Chocolate Messenger,Bayview Avenue,
hairdresser,Floka Salon,Bayview Avenue,
beauty,Jade Thread & Wax Bar,Bayview Avenue,
tobacco,The Smokin' Cigar Inc.,Bayview Avenue,
hairdresser,Sport Clips,Bayview Avenue,
paint,Benjamin Moore Leaside Paint Centre,Bayview Avenue,
hairdresser,Artistic Hair Lounge,Bayview Avenue,
butcher,White House Meats,Bayview Avenue,
mobile_phone,Bell,Morningside Avenue,
mobile_phone,Bell,Clock Tower Road,
mobile_phone,Bell,Bloor Street West,
department_store,Canadian Tire,Weston Road,
cosmetics,BSW Beauty Supply,Humber College Boulevard,
toys,Lego,The West Mall,
vacant,TD Canada Trust,Fleet Street,
laundry,Coin Laundry,Eglinton Avenue West,
outdoor,Ark Army Surplus,Wilson Avenue,
cannabis,Growers Retail,Parliament Street,
bicycle,Sweet Pete's,Bloor Street West,
bakery,La La Bakeshop,Bloor Street West,
convenience,Five Star Variety,Bloor Street West,
